Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,BatteryLevel,N Pkt,Yaw [degree] (V),Pitch [degree] (AP),Roll [degree] (ML),Force [N],Timestamp,ID Crutch,
,0.028930664,0.125976563,-1.011474609,-0.001464844,3.540039063,13.54980469,100,18039,221,6.163602,176.65381,282,180390,257
,0.058349609,0.175048828,-0.948242188,-0.004150391,4.638671875,5.615234375,100,18040,221,6.032803,176.558,283,180400,257
,0.112548828,0.066894531,-0.935791016,-0.003417969,7.141113281,0.427246094,100,18041,221,5.856183,176.53207,281,180410,257
,0.022216797,0.003051758,-1.00793457,-0.00390625,5.798339844,1.403808594,100,18042,221,5.6935377,176.55995,282,180420,257
,-0.034301758,0.041381836,-1,-0.00378418,4.943847656,1.098632813,100,18043,221,5.533501,176.57199,278,180430,257
,-0.104248047,0.160400391,-0.981567383,-0.003173828,5.126953125,-4.577636719,100,18044,221,5.446145,176.45322,277,180440,257
,-0.192260742,0.168579102,-0.979614258,-0.003051758,4.760742188,-8.30078125,100,18045,221,5.4540095,176.34558,275,180450,257
,-0.283935547,0.166992188,-0.982543945,-0.002807617,4.272460938,-7.873535156,100,18046,221,5.5119114,176.28638,274,180460,257
,-0.371337891,0.200927734,-0.962524414,-0.003051758,3.723144531,-6.34765625,100,18047,221,5.573608,176.22987,272,180470,257
,-0.29296875,0.153808594,-0.878295898,-0.004150391,5.676269531,-8.544921875,100,18048,221,5.619414,176.17064,270,180480,257
,-0.259887695,0.076782227,-0.928100586,-0.002319336,10.49804688,-11.04736328,100,18049,222,5.6344123,176.15807,270,180490,257
,-0.345336914,0.049560547,-1.019165039,-0.00378418,8.178710938,-11.23046875,100,18050,222,5.6575403,176.16357,269,180500,257
,-0.252929688,-0.022583008,-0.965820313,-0.004272461,9.399414063,-11.41357422,100,18051,222,5.6688814,176.2086,268,180510,257
,-0.178466797,-0.088012695,-0.967773438,-0.003540039,10.31494141,-11.65771484,100,18052,222,5.6276813,176.30286,265,180520,257
,-0.211914063,-0.123779297,-1.03112793,-0.004394531,8.239746094,-8.30078125,100,18053,222,5.6105385,176.3853,262,180530,257
,-0.18359375,-0.170043945,-0.999511719,-0.005737305,7.32421875,-1.098632813,100,18054,222,5.58758,176.4591,258,180540,257
,-0.203857422,-0.193237305,-1.011352539,-0.006225586,7.080078125,6.469726563,100,18055,222,5.5555124,176.52539,254,180550,257
,-0.257080078,-0.177856445,-1.028076172,-0.006835938,5.615234375,12.32910156,100,18056,222,5.5527277,176.5724,249,180560,257
,-0.27746582,-0.180175781,-1.01550293,-0.008422852,3.90625,20.62988281,100,18057,222,5.5670857,176.59904,242,180570,257
,-0.198242188,-0.147705078,-0.949584961,-0.009399414,4.699707031,27.34375,100,18058,221,5.5665016,176.62663,234,180580,257
,-0.031738281,-0.167114258,-0.908813477,-0.008178711,7.934570313,30.33447266,100,18059,221,5.457662,176.66454,227,180590,257
,-0.017822266,-0.095947266,-0.996459961,-0.008300781,6.896972656,34.72900391,100,18060,221,5.3178716,176.6935,219,180600,257
,9.77E-04,0.007202148,-1.008056641,-0.009399414,5.37109375,36.19384766,100,18061,220,5.1424875,176.66841,212,180610,257
,0.10534668,0.106079102,-0.971191406,-0.008544922,6.896972656,31.79931641,100,18062,220,4.941514,176.5887,207,180620,257
,0.03515625,0.16003418,-1.01550293,-0.009521484,5.981445313,25.81787109,100,18063,220,4.7647047,176.4679,202,180630,257
,0.017700195,0.175292969,-0.987426758,-0.010253906,4.943847656,20.75195313,100,18064,220,4.6263494,176.3153,200,180640,257
,-0.012695313,0.178833008,-0.965087891,-0.011108398,5.676269531,15.50292969,100,18065,220,4.5036626,176.14882,196,180650,257
,-0.094970703,0.161987305,-0.984863281,-0.012084961,5.920410156,10.43701172,100,18066,219,4.456807,175.969,193,180660,257
,-0.149414063,0.120727539,-0.972290039,-0.012573242,5.981445313,5.798339844,100,18067,219,4.4881587,175.8362,191,180670,257
,-0.154174805,0.085571289,-0.951782227,-0.013061523,7.385253906,5.493164063,100,18068,219,4.5283628,175.74533,189,180680,257
,-0.175292969,0.049316406,-0.947753906,-0.013671875,8.117675781,7.446289063,100,18069,219,4.5524335,175.69504,187,180690,257
,-0.104614258,-0.025634766,-0.938720703,-0.012451172,9.765625,11.47460938,100,18070,219,4.4807262,175.7338,184,180700,257
,-0.152587891,0.006958008,-1.008056641,-0.01184082,9.27734375,16.47949219,100,18071,219,4.427776,175.76457,183,180710,257
,-0.173095703,0.036865234,-1.001098633,-0.01159668,7.385253906,21.78955078,100,18072,219,4.438095,175.74387,180,180720,257
,-0.148925781,0.046508789,-0.973266602,-0.011108398,7.080078125,25.26855469,100,18073,219,4.4558454,175.70715,179,180730,257
,-0.161743164,0.047119141,-0.97668457,-0.010742188,7.080078125,27.64892578,100,18074,218,4.472939,175.66563,178,180740,257
,-0.176269531,0.058837891,-0.979492188,-0.010620117,6.774902344,29.54101563,100,18075,218,4.4946327,175.60718,177,180750,257
,-0.174072266,0.067382813,-0.971801758,-0.010131836,6.896972656,31.25,100,18076,218,4.5160027,175.54117,176,180760,257
,-0.176025391,0.074707031,-0.969482422,-0.009399414,7.202148438,32.16552734,100,18077,217,4.5333695,175.46873,174,180770,257
,-0.177001953,0.077880859,-0.977416992,-0.009277344,6.8359375,33.203125,100,18078,217,4.5516043,175.396,170,180780,257
,-0.166748047,0.084716797,-0.974243164,-0.009155273,6.774902344,34.36279297,100,18079,217,4.5688777,175.31535,167,180790,257
,-0.143798828,0.125732422,-0.962646484,-0.009155273,7.141113281,34.42382813,100,18080,216,4.571247,175.19437,163,180800,257
,-0.109375,0.157226563,-0.956787109,-0.009399414,7.8125,32.04345703,100,18081,216,4.5280285,175.0281,158,180810,257
,-0.09362793,0.179321289,-0.962402344,-0.010131836,8.728027344,27.09960938,100,18082,216,4.4484262,174.8485,153,180820,257
,-0.077026367,0.176269531,-0.963989258,-0.011230469,9.521484375,20.75195313,100,18083,216,4.3360023,174.66402,146,180830,257
,-0.061401367,0.150512695,-0.96887207,-0.011962891,10.31494141,15.25878906,100,18084,215,4.1951303,174.48224,139,180840,257
,-0.047119141,0.119262695,-0.97668457,-0.012451172,10.49804688,11.59667969,100,18085,215,3.9976022,174.33119,132,180850,257
,-0.032836914,0.08190918,-0.975219727,-0.013061523,10.37597656,12.26806641,100,18086,215,3.7761555,174.30296,124,180860,257
,-0.022216797,0.053955078,-0.977050781,-0.013061523,10.13183594,14.34326172,100,18087,215,3.5812535,174.31122,114,180870,257
,-0.040405273,0.0078125,-0.982543945,-0.015991211,9.765625,15.68603516,100,18088,215,3.4426641,174.33409,106,180880,257
,0.102539063,0.073730469,-1.007080078,-0.014892578,11.71875,22.4609375,100,18089,215,3.1903121,174.23752,97,180890,257
,0.013427734,-0.051757813,-1.049560547,-0.012084961,7.995605469,18.24951172,100,18090,215,3.077952,174.28142,89,180900,257
,-0.002929688,-0.049560547,-1.012084961,-0.012939453,6.8359375,26.91650391,100,18091,214,2.9464364,174.31155,80,180910,257
,0.061523438,-0.079223633,-1.004882813,-0.01184082,6.591796875,33.69140625,100,18092,214,2.7867012,174.33247,73,180920,257
,0.033325195,-0.095336914,-1.020019531,-0.01171875,5.737304688,40.64941406,100,18093,214,2.645378,174.36023,64,180930,257
,0.02746582,-0.106689453,-1.010986328,-0.011474609,4.150390625,50.96435547,100,18094,213,2.516286,174.3892,56,180940,257
,0.041503906,-0.098022461,-0.995483398,-0.01184082,3.601074219,57.86132813,100,18095,213,2.3788705,174.41222,50,180950,257
,0.046630859,-0.06262207,-0.999145508,-0.01184082,2.868652344,63.84277344,100,18096,212,2.2332554,174.42778,43,180960,257
,0.044433594,-0.029296875,-0.998046875,-0.01184082,2.014160156,69.03076172,100,18097,211,2.0833013,174.43842,37,180970,257
,0.036376953,0.016235352,-0.987548828,-0.01184082,1.403808594,73.18115234,100,18098,211,1.9291772,174.44505,31,180980,257
,0.018554688,0.043823242,-0.985717773,-0.011474609,0.854492188,76.47705078,100,18099,210,1.7698907,174.44824,26,180990,257
,0.011230469,0.068725586,-0.996948242,-0.011352539,0.305175781,78.91845703,100,18100,209,1.5936915,174.42989,21,181000,257
,-0.004272461,0.090820313,-1.005981445,-0.010742188,-0.610351563,80.62744141,100,18101,208,1.4116559,174.38847,17,181010,257
,-0.003173828,0.099731445,-1.000244141,-0.009155273,-1.403808594,81.54296875,100,18102,207,1.2310455,174.31628,14,181020,257
,0.018188477,0.096313477,-0.97644043,-0.008300781,-2.075195313,83.06884766,100,18103,207,1.0518036,174.26088,11,181030,257
,0.036499023,0.119628906,-0.985595703,-0.009033203,-3.723144531,83.55712891,100,18104,206,0.88533455,174.16154,9,181040,257
,-0.010864258,0.151977539,-1.047485352,-0.008911133,-7.568359375,82.58056641,100,18105,205,0.86156124,173.99107,6,181050,257
,-0.034057617,0.180419922,-1.071166992,-0.008056641,-11.47460938,79.83398438,100,18106,204,0.919793,173.82895,5,181060,257
,-0.062011719,0.216674805,-1.098999023,-0.006958008,-15.86914063,76.04980469,100,18107,203,1.0409436,173.67844,4,181070,257
,-0.116210938,0.257080078,-1.111938477,-0.005249023,-19.71435547,72.265625,100,18108,203,1.211444,173.54037,3,181080,257
,-0.153564453,0.263061523,-1.102539063,-0.002807617,-23.4375,69.27490234,100,18109,202,1.4362543,173.42406,3,181090,257
,-0.179321289,0.261230469,-1.094970703,2.44E-04,-26.73339844,68.359375,100,18110,201,1.7057654,173.3324,2,181100,257
,-0.193115234,0.255004883,-1.087646484,0.00402832,-29.47998047,68.42041016,100,18111,200,2.0052743,173.26067,2,181110,257
,-0.182617188,0.258300781,-1.045166016,0.00793457,-32.2265625,67.19970703,100,18112,200,2.3262634,173.19864,2,181120,257
,-0.163330078,0.268066406,-1.055908203,0.011352539,-35.03417969,65.12451172,100,18113,199,2.6552308,173.1384,1,181130,257
,-0.169067383,0.272705078,-1.025146484,0.013916016,-36.80419922,61.34033203,100,18114,198,3.0162756,173.08537,1,181140,257
,-0.150146484,0.267211914,-1.009155273,0.015258789,-37.96386719,57.25097656,100,18115,198,3.384917,173.03557,1,181150,257
,-0.153076172,0.263305664,-0.977050781,0.016601563,-39.00146484,52.42919922,100,18116,197,3.7678185,172.99062,1,181160,257
,-0.148681641,0.257324219,-0.960693359,0.017211914,-39.73388672,47.30224609,100,18117,197,4.16012,172.946,1,181170,257
,-0.154296875,0.247558594,-0.92980957,0.017822266,-40.0390625,41.93115234,100,18118,196,4.5623093,172.90532,1,181180,257
,-0.165283203,0.233276367,-0.900878906,0.018066406,-40.16113281,36.37695313,100,18119,196,4.982221,172.8738,1,181190,257
,-0.170166016,0.223144531,-0.887329102,0.018066406,-39.91699219,30.88378906,100,18120,195,5.4092345,172.84639,1,181200,257
,-0.173828125,0.219726563,-0.866333008,0.017944336,-39.42871094,22.82714844,100,18121,195,5.837712,172.82098,1,181210,257
,-0.173339844,0.222045898,-0.851318359,0.017944336,-38.20800781,17.70019531,100,18122,195,6.2609725,172.7957,1,181220,257
,-0.178100586,0.223144531,-0.845092773,0.017822266,-37.04833984,12.51220703,100,18123,195,6.6818123,172.77673,1,181230,257
,-0.175292969,0.219238281,-0.85546875,0.017700195,-35.70556641,7.995605469,100,18124,194,7.0860586,172.75816,1,181240,257
,-0.173583984,0.202026367,-0.887084961,0.017578125,-34.36279297,5.065917969,100,18125,194,7.4827867,172.74243,1,181250,257
,-0.188354492,0.174804688,-0.904541016,0.017822266,-33.32519531,3.601074219,100,18126,194,7.8859186,172.7414,1,181260,257
,-0.204956055,0.163330078,-0.918945313,0.018066406,-32.10449219,2.746582031,100,18127,194,8.290614,172.75673,0,181270,257
,-0.214477539,0.143310547,-0.923217773,0.018066406,-30.76171875,2.075195313,100,18128,194,8.69854,172.80287,0,181280,257
,-0.208618164,0.125488281,-0.922119141,0.017578125,-29.41894531,1.586914063,100,18129,194,9.099085,172.86723,0,181290,257
,-0.198974609,0.106201172,-0.906616211,0.016601563,-28.13720703,1.831054688,100,18130,194,9.487937,172.95772,0,181300,257
,-0.185302734,0.097412109,-0.899047852,0.015625,-26.48925781,1.647949219,100,18131,194,9.854588,173.07906,0,181310,257
,-0.177612305,0.08605957,-0.857055664,0.015136719,-25.63476563,1.46484375,100,18132,194,10.2078495,173.20885,0,181320,257
,-0.149780273,0.074951172,-0.847045898,0.013305664,-24.84130859,2.075195313,100,18133,194,10.437927,173.3812,0,181330,257
,-0.150024414,0.07409668,-0.839233398,0.012817383,-24.4140625,2.685546875,100,18134,194,10.653161,173.54813,-1,181340,257
,-0.140136719,0.076171875,-0.853759766,0.01171875,-24.04785156,4.089355469,100,18135,194,10.819416,173.68547,0,181350,257
,-0.125976563,0.06628418,-0.89453125,0.011230469,-23.92578125,5.859375,100,18136,194,10.956769,173.78912,0,181360,257
,-0.137084961,0.058959961,-0.916992188,0.011108398,-23.74267578,8.911132813,100,18137,194,11.103797,173.90474,0,181370,257
,-0.149047852,0.067260742,-0.942260742,0.010986328,-23.68164063,12.63427734,100,18138,194,11.243251,174.00854,1,181380,257
,-0.172729492,0.075439453,-0.960083008,0.011474609,-23.31542969,16.6015625,100,18139,193,11.39153,174.12126,1,181390,257
,-0.196777344,0.078735352,-0.962646484,0.012084961,-22.70507813,22.33886719,100,18140,193,11.611803,174.24965,1,181400,257
,-0.204956055,0.081542969,-0.958374023,0.012207031,-22.27783203,25.63476563,100,18141,193,11.861752,174.36162,1,181410,257
,-0.198974609,0.08984375,-0.939453125,0.012451172,-21.91162109,28.01513672,100,18142,193,12.080795,174.4736,1,181420,257
,-0.178833008,0.107543945,-0.92590332,0.012329102,-21.484375,29.296875,100,18143,192,12.180585,174.39056,0,181430,257
,-0.157104492,0.154296875,-0.926513672,0.01171875,-21.11816406,29.17480469,100,18144,192,12.270747,174.31113,0,181440,257
,-0.126586914,0.129760742,-0.972900391,0.010864258,-21.24023438,27.89306641,100,18145,192,12.34976,174.25291,0,181450,257
,-0.132446289,0.09362793,-1.031005859,0.009765625,-21.05712891,26.12304688,100,18146,191,12.42022,174.25272,0,181460,257
,-0.149047852,0.033569336,-1.072631836,0.008911133,-21.30126953,26.55029297,100,18147,191,12.520069,174.31076,0,181470,257
,-0.161376953,-0.006469727,-1.103149414,0.009033203,-21.72851563,46.02050781,100,18148,191,12.641236,174.3798,0,181480,257
,-0.184204102,-0.024902344,-1.103881836,0.011230469,-22.94921875,41.87011719,100,18149,190,12.78224,174.44812,0,181490,257
,-0.195678711,-0.02746582,-1.092895508,0.012939453,-23.74267578,51.39160156,100,18150,190,12.925666,174.49864,0,181500,257
,-0.17590332,0.002075195,-1.08190918,0.014404297,-24.23095703,59.75341797,100,18151,189,13.045309,174.52481,0,181510,257
,-0.173706055,0.051025391,-1.071411133,0.015258789,-25.20751953,65.18554688,100,18152,189,13.141583,174.51175,0,181520,257
,-0.166381836,0.119750977,-1.031494141,0.015625,-25.20751953,67.07763672,100,18153,188,13.216166,174.44504,0,181530,257
,-0.156982422,0.139160156,-1.010620117,0.016357422,-24.35302734,65.36865234,100,18154,187,13.285336,174.3349,0,181540,257
,-0.166870117,0.178588867,-0.970581055,0.015991211,-23.62060547,61.03515625,100,18155,186,13.388992,174.17233,0,181550,257
,-0.150024414,0.217895508,-0.938598633,0.015136719,-22.52197266,54.19921875,100,18156,186,13.497144,174.01411,0,181560,257
,-0.163208008,0.239501953,-0.914794922,0.014160156,-20.81298828,46.02050781,100,18157,185,13.612035,173.86194,0,181570,257
,-0.164428711,0.249023438,-0.884765625,0.013427734,-18.18847656,33.203125,100,18158,185,13.724779,173.72386,0,181580,257
,-0.159667969,0.258911133,-0.873657227,0.012573242,-16.35742188,24.78027344,100,18159,185,13.826128,173.60245,0,181590,257
,-0.167724609,0.249023438,-0.89050293,0.012207031,-14.77050781,17.45605469,100,18160,184,13.91397,173.50784,0,181600,257
,-0.162353516,0.221923828,-0.956542969,0.012695313,-12.81738281,12.26806641,100,18161,184,13.962862,173.44049,0,181610,257
,-0.21081543,0.154296875,-0.994262695,0.013793945,-11.41357422,10.37597656,100,18162,184,13.977853,173.40315,0,181620,257
,-0.200927734,0.129638672,-0.998046875,0.015258789,-10.00976563,11.47460938,100,18163,184,13.960469,173.39969,0,181630,257
,-0.205322266,0.122436523,-0.980712891,0.017333984,-8.7890625,14.52636719,100,18164,184,13.920859,173.42268,0,181640,257
,-0.202026367,0.127929688,-0.949584961,0.019165039,-7.568359375,17.88330078,100,18165,184,13.875123,173.41728,0,181650,257
,-0.188110352,0.134277344,-0.920288086,0.020874023,-6.164550781,20.01953125,100,18166,183,13.819467,173.40396,0,181660,257
,-0.179321289,0.137817383,-0.888793945,0.021850586,-4.089355469,19.71435547,100,18167,183,13.756602,173.38509,0,181670,257
,-0.168579102,0.138793945,-0.856445313,0.021972656,-2.563476563,17.51708984,100,18168,183,13.685026,173.36938,0,181680,257
,-0.155517578,0.138427734,-0.829223633,0.021484375,-1.098632813,14.77050781,100,18169,183,13.592804,173.36313,0,181690,257
,-0.143066406,0.134399414,-0.809448242,0.021118164,0.305175781,12.63427734,100,18170,183,13.4833975,173.36816,0,181700,257
,-0.141601563,0.125488281,-0.79284668,0.021362305,1.525878906,11.84082031,100,18171,182,13.357542,173.38513,0,181710,257
,-0.130981445,0.119873047,-0.807006836,0.022338867,3.173828125,12.45117188,100,18172,182,13.206191,173.42352,0,181720,257
,-0.147460938,0.120117188,-0.815307617,0.02331543,4.150390625,13.97705078,100,18173,182,13.046794,173.45654,0,181730,257
,-0.323364258,0.073608398,-1.670776367,0.022949219,11.77978516,18.73779297,100,18174,182,12.855821,173.63472,3,181740,257
,-0.797851563,0.165283203,-1.601196289,-0.008300781,13.12255859,37.53662109,100,18175,182,12.787802,173.51495,5,181750,257
,-0.390991211,0.256347656,-1.027709961,0.009399414,2.9296875,44.37255859,100,18176,181,12.789694,173.39693,8,181760,257
,-0.116088867,0.322265625,-0.939941406,0.020385742,9.826660156,36.19384766,100,18177,181,12.660629,173.30591,11,181770,257
,-0.059448242,0.243774414,-0.932861328,0.01159668,9.704589844,26.18408203,100,18178,181,12.448232,173.24731,14,181780,257
,-0.121582031,0.204833984,-0.900024414,0.009277344,8.666992188,15.19775391,100,18179,180,12.272285,173.17212,16,181790,257
,-0.024902344,0.104125977,-0.901733398,0.009643555,11.96289063,6.286621094,100,18180,180,12.0331135,173.19003,19,181800,257
,-0.11328125,0.038818359,-0.975341797,0.008544922,11.23046875,4.760742188,100,18181,180,11.807592,173.26228,22,181810,257
,-0.167236328,-4.88E-04,-1.018310547,0.009643555,9.094238281,11.84082031,100,18182,180,11.652462,173.39276,22,181820,257
,-0.190673828,0.001953125,-1.009521484,0.011352539,7.629394531,20.75195313,100,18183,180,11.537261,173.52481,23,181830,257
,-0.205444336,0.018310547,-0.98425293,0.012084961,6.225585938,27.89306641,100,18184,180,11.450716,173.64703,23,181840,257
,-0.212280273,0.034179688,-0.969116211,0.012207031,5.310058594,33.203125,100,18185,179,11.386134,173.75912,24,181850,257
,-0.233642578,0.054443359,-0.956665039,0.012451172,4.943847656,34.05761719,100,18186,179,11.370167,173.84499,28,181860,257
,-0.257446289,0.062744141,-0.949462891,0.012084961,4.699707031,35.03417969,100,18187,179,11.382316,173.89717,29,181870,257
,-0.268066406,0.071777344,-0.936645508,0.012329102,4.821777344,37.53662109,100,18188,178,11.399457,173.92361,31,181880,257
,-0.268676758,0.094116211,-0.915893555,0.013183594,4.943847656,41.015625,100,18189,178,11.417272,173.9143,32,181890,257
,-0.264892578,0.103149414,-0.897216797,0.013305664,5.310058594,44.73876953,100,18190,178,11.425285,173.87408,34,181900,257
,-0.275634766,0.037109375,-0.903198242,0.013305664,5.920410156,49.25537109,100,18191,177,11.42236,173.86678,37,181910,257
,-0.30480957,-0.074707031,-0.946166992,0.013549805,5.737304688,56.76269531,100,18192,177,11.365818,173.91759,40,181920,257
,-0.335693359,-0.147949219,-1.00390625,0.015258789,4.516601563,68.48144531,100,18193,176,11.300715,173.9579,45,181930,257
,-0.359130859,-0.135620117,-1.020751953,0.017700195,3.112792969,88.13476563,100,18194,175,11.243774,173.97997,47,181940,257
,-0.355102539,-0.051391602,-0.983886719,0.019165039,1.831054688,100.0366211,100,18195,174,11.204878,173.96396,52,181950,257
,-0.310668945,0.092285156,-0.935180664,0.021606445,2.258300781,107.421875,100,18196,173,11.177779,173.85854,57,181960,257
,-0.306762695,0.275146484,-0.918823242,0.023193359,2.014160156,105.5297852,100,18197,172,11.1025,173.67851,63,181970,257
,-0.288208008,0.463500977,-0.887573242,0.025024414,2.746582031,89.05029297,100,18198,171,11.003377,173.53172,67,181980,257
,-0.232177734,0.607666016,-0.868652344,0.018920898,7.995605469,66.52832031,100,18199,170,10.862143,173.40105,71,181990,257
,-0.276123047,0.588134766,-0.908081055,0.017333984,11.10839844,36.62109375,100,18200,170,10.720809,173.32204,75,182000,257
,-0.282958984,0.467041016,-0.915527344,0.010620117,13.91601563,8.972167969,100,18201,170,10.599179,173.2615,79,182010,257
,-0.28503418,0.299926758,-0.944213867,0.009765625,16.72363281,-12.08496094,100,18202,170,10.497965,173.24101,82,182020,257
,-0.318969727,0.139526367,-0.937133789,0.007568359,17.45605469,-16.47949219,100,18203,170,10.454437,173.29506,85,182030,257
,-0.311157227,0.026977539,-0.920776367,0.009643555,17.76123047,-5.615234375,100,18204,170,10.389656,173.41998,88,182040,257
,-0.32409668,-0.010986328,-0.927856445,0.010253906,17.39501953,7.995605469,100,18205,170,10.295524,173.52892,92,182050,257
,-0.301147461,-0.013671875,-0.916137695,0.010498047,17.33398438,15.38085938,100,18206,170,10.189926,173.63171,97,182060,257
,-0.270629883,-0.043334961,-1.002929688,0.009521484,17.02880859,15.86914063,100,18207,170,10.063933,173.75111,103,182070,257
,-0.142211914,-0.102416992,-1.025878906,0.008544922,15.74707031,13.97705078,100,18208,170,9.904298,173.88757,110,182080,257
,-0.034423828,-0.100708008,-1.02746582,0.008056641,14.70947266,16.11328125,100,18209,170,9.698323,174.0105,117,182090,257
,0.047973633,-0.006347656,-1.030517578,0.008056641,12.93945313,22.21679688,100,18210,170,9.444892,174.06917,126,182100,257
,0.107788086,0.14074707,-1.0078125,0.0078125,11.10839844,26.97753906,100,18211,169,9.193692,174.05109,134,182110,257
,0.127075195,0.287475586,-0.98059082,0.006469727,10.49804688,25.26855469,100,18212,169,8.969647,173.98416,142,182120,257
,0.101806641,0.387451172,-0.963745117,0.004150391,11.35253906,5.859375,100,18213,169,8.774259,173.90778,150,182130,257
,0.110839844,0.322753906,-0.935180664,0.001708984,13.30566406,-9.155273438,100,18214,169,8.577145,173.8658,156,182140,257
,0.072753906,0.121459961,-0.98828125,0.002929688,12.63427734,-12.45117188,100,18215,169,8.350841,173.89296,162,182150,257
,-0.020385742,-0.014404297,-1.005371094,0.00402832,9.216308594,-2.990722656,100,18216,169,8.179821,173.99916,165,182160,257
,-0.064453125,-0.027832031,-0.995727539,0.005493164,7.019042969,11.35253906,100,18217,169,8.040919,174.11179,170,182170,257
,-0.112670898,0.077514648,-1.001586914,0.007080078,5.187988281,20.56884766,100,18218,169,7.906935,174.21666,175,182180,257
,-0.136474609,0.177246094,-0.987548828,0.006958008,3.845214844,21.36230469,100,18219,169,7.843343,174.10861,180,182190,257
,-0.13684082,0.188598633,-0.965454102,0.006103516,3.723144531,17.27294922,100,18220,169,7.7907667,174.00253,185,182200,257
,-0.135986328,0.157836914,-0.940917969,0.005493164,4.699707031,11.96289063,100,18221,168,7.7408576,173.89932,189,182210,257
,-0.165771484,0.161621094,-0.948364258,0.005615234,6.286621094,9.399414063,100,18222,168,7.726673,173.81567,194,182220,257
,-0.221557617,0.219116211,-0.960327148,0.004638672,6.469726563,5.065917969,100,18223,168,7.7228575,173.74582,199,182230,257
,-0.215942383,0.213623047,-0.942871094,0.004638672,7.446289063,0.9765625,100,18224,168,7.7148304,173.68138,206,182240,257
,-0.211669922,0.165039063,-0.972412109,0.005493164,7.019042969,1.098632813,100,18225,168,7.7330556,173.64223,212,182250,257
,-0.193847656,0.127685547,-0.986938477,0.006225586,4.8828125,5.615234375,100,18226,168,7.786854,173.64084,216,182260,257
,-0.109985352,0.127075195,-0.948730469,0.007202148,4.699707031,10.00976563,100,18227,168,7.7983456,173.57468,223,182270,257
,-0.102050781,0.162475586,-0.975830078,0.007446289,5.310058594,11.53564453,100,18228,168,7.663838,173.50502,229,182280,257
,-0.122558594,0.229370117,-0.986816406,0.006835938,4.943847656,7.629394531,100,18229,168,7.5937824,173.41736,234,182290,257
,-0.090087891,0.241699219,-0.944091797,0.005249023,5.676269531,-0.549316406,100,18230,168,7.506746,173.33661,239,182300,257
,-0.034790039,0.173217773,-0.927856445,0.002807617,9.033203125,-9.521484375,100,18231,168,7.3431253,173.29695,243,182310,257
,-0.068115234,0.065551758,-0.982055664,0.002929688,8.7890625,-9.765625,100,18232,168,7.174893,173.39993,247,182320,257
,-0.125366211,-0.026245117,-1.023803711,0.002807617,6.713867188,-5.859375,100,18233,168,7.1130304,173.53766,250,182330,257
,-0.137939453,-0.081420898,-1.022460938,0.002929688,5.004882813,0.305175781,100,18234,168,7.070032,173.66748,253,182340,257
,-0.133422852,-0.041137695,-1.004272461,0.002685547,3.845214844,5.310058594,100,18235,168,7.0320168,173.78995,254,182350,257
,-0.130981445,0.016479492,-0.971069336,0.001953125,3.845214844,7.8125,100,18236,168,7.00014,173.9051,253,182360,257
,-0.167236328,0.091064453,-0.965087891,0.001464844,4.821777344,8.117675781,100,18237,168,7.053702,173.93074,254,182370,257
,-0.218139648,0.162353516,-0.951660156,6.10E-04,5.187988281,6.103515625,100,18238,168,7.089546,173.8683,255,182380,257
,-0.205200195,0.157592773,-0.928100586,-2.44E-04,6.958007813,3.234863281,100,18239,168,7.1093845,173.80278,253,182390,257
,-0.234863281,0.163452148,-0.988037109,4.88E-04,6.34765625,2.319335938,100,18240,168,7.133203,173.75291,253,182400,257
,-0.229980469,0.214477539,-0.981567383,7.32E-04,5.554199219,2.380371094,100,18241,168,7.15125,173.6741,253,182410,257
,-0.185913086,0.249023438,-0.948120117,8.54E-04,6.225585938,1.46484375,100,18242,168,7.1323137,173.57655,254,182420,257
,-0.188232422,0.284790039,-0.957885742,8.54E-04,6.34765625,-1.647949219,100,18243,168,7.108603,173.48085,255,182430,257
,-0.176879883,0.219726563,-0.919921875,0,7.751464844,-6.8359375,100,18244,168,7.0761147,173.38681,257,182440,257
,-0.135864258,0.089233398,-0.947631836,-4.88E-04,10.13183594,-10.07080078,100,18245,168,7.013572,173.28787,257,182450,257
,-0.171630859,-0.041503906,-0.997192383,-0.001586914,10.13183594,-9.216308594,100,18246,168,6.9471154,173.40529,259,182460,257
,-0.173706055,-0.127685547,-1.008911133,-0.002319336,9.27734375,-6.103515625,100,18247,168,6.88602,173.51378,260,182470,257
,-0.153808594,-0.163818359,-1.012573242,-0.003173828,8.483886719,-2.380371094,100,18248,168,6.818222,173.61475,260,182480,257
,-0.131469727,-0.174316406,-1.016113281,-0.004516602,7.141113281,4.455566406,100,18249,168,6.7452526,173.7044,260,182490,257
,-0.113037109,-0.155273438,-1.016601563,-0.006591797,6.042480469,9.033203125,100,18250,168,6.6679716,173.78014,258,182500,257
,-0.083251953,-0.119628906,-0.997924805,-0.008056641,5.737304688,12.32910156,100,18251,168,6.582207,173.84001,258,182510,257
,-0.044311523,-0.086303711,-0.975219727,-0.009521484,6.408691406,14.40429688,100,18252,168,6.4656076,173.88553,258,182520,257
,-0.029907227,-0.037353516,-0.98059082,-0.010498047,6.591796875,15.01464844,100,18253,168,6.327819,173.91751,258,182530,257
,-0.024780273,0.047241211,-0.981567383,-0.01159668,6.958007813,13.85498047,100,18254,168,6.1606,173.92429,255,182540,257
